CASEID,POINT_X,POINT_Y,YEAR_,LOCATION,CHPTYPE,DAYWEEK,CRASHSEV,VIOLCAT,KILLED,INJURED,WEATHER1,PEDCOL,BICCOL,MCCOL,TRUCKCOL,ETOH,TIMECAT,MONTH_,CRASHTYP,INVOLVE,PED,PRIMARYRD,SECONDRD,DISTANCE,DIRECT,INTERSECT_,PROCDATE,JURIS,DATE_,TIME_,BADGE,JURIDIST,SHIFT,POP,SPECIAL,BEATTYPE,LAPDDIV,BEATCLAS,BEATNUMB,WEATHER2,STATEHW,CALTRANC,CALTRAND,STROUTE,ROUTESUF,POSTPRE,POSTMILE,LOCATYPE,RAMP,SIDEHW,TOWAWAY,PARTIES,PCF,VIOLCODE,VIOL,VIOLSUB,HITRUN,ROADSURF,RDCOND1,RDCOND2,LIGHTING,RIGHTWAY,CHPRDTYP,NOTPRIV,STFAULT,CHPFAULT,SEVINJ,OTHERINJ,COP,PEDKILL,PEDINJ,BICKILL,BICINJ,MCKILL,MCINJURE,RAMP1,RAMP2,CITY,COUNTY,STATE,X_CHP,Y_CHP
6460623,-122.1833732,37.74747648,2014,109,0,6,4,1,0,1,A,,,,,Y,2400,4,E,I,A,88TH AV,G ST,200,N,N,6/24/14,109,4/12/14,2355,1,,5,7,0,0,,0,,-,N,,0,0,,,0,,,,Y,1,A,-,23152,A,N,A,H,-,C,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.18318,37.74758
6460966,0,0,2014,109,0,4,4,5,0,1,A,,,,,,1800,3,B,C,A,ALVARADO RD,GYPSY LN,1056,E,N,7/8/14,109,3/20/14,1506,8226,1,5,7,0,0,,0,13X,-,N,,0,0,,,0,,,,N,2,A,-,21460,A,N,A,H,-,A,D,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6461001,-122.188719,37.7693909,2014,109,0,6,4,3,0,1,A,,,,,,300,2,B,E,A,FORTUNE WY,62ND AV,80,S,N,6/20/14,109,2/22/14,124,9090,2,5,7,0,0,,0,27X,-,N,,0,0,,,0,,,,Y,4,A,-,22350,,N,A,H,-,C,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6461005,-122.2614931,37.80384338,2014,109,0,5,2,11,0,1,A,Y,,,,Y,300,1,G,B,D,17TH ST,LAKESIDE DR,100,W,N,6/17/14,109,1/17/14,215,9164,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,21950,B,N,A,H,-,C,D,0,Y,N,60,1,0,0,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6461022,-122.3058802,37.80805753,2014,109,0,5,4,3,0,1,B,,,,Y,,1200,4,H,A,A,7TH ST,BAY RD,100,E,N,7/15/14,109,4/25/14,1019,8444,1,5,7,0,0,,0,02Y,-,N,,0,0,,,0,,,,Y,1,A,-,22350,,N,B,H,-,A,A,0,Y,F,27,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6463016,-122.2249363,37.77715855,2014,109,0,5,4,17,0,1,A,,,,,,1500,3,B,E,A,INTERNATIONAL BL,33RD AV,120,W,N,7/7/14,109,3/7/14,1305,8966,2,5,7,0,0,,0,23X,-,N,,0,0,,,0,,,,N,2,A,-,22517,,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6464641,-122.2330831,37.78481487,2014,109,0,5,4,10,0,1,A,Y,,,,,2100,1,G,B,B,FOOTHILL BL,MILLER AV,0,,Y,6/13/14,109,1/24/14,1854,8935,1,5,7,0,0,,0,20X,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,A,H,-,C,A,0,Y,A,7,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6464645,-122.2626694,37.8253835,2014,109,0,6,4,8,0,1,A,,,,,,2400,1,E,I,A,WEST MACARTHUR BL,RUBY ST,50,W,N,6/13/14,109,1/25/14,2232,9127,1,5,7,0,0,,0,08X,-,N,,0,0,,,0,,,,Y,1,A,-,22107,,N,A,H,-,C,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6464653,-122.1818131,37.73762489,2014,109,0,4,4,9,0,1,A,,,Y,,,1500,1,D,C,A,98TH AV,RAILROAD AV,0,,Y,6/13/14,109,1/30/14,1230,9086,2,5,7,0,0,,0,31Z,-,N,,0,0,,,0,,,,N,2,A,-,21802,A,M,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6464661,-122.2755179,37.81712138,2014,109,0,7,2,0,0,1,A,Y,,,,Y,300,1,G,B,E,SAN PABLO AV,MILTON ST,20,S,N,6/13/14,109,1/12/14,21,8866,1,5,7,0,0,,0,07X,-,N,,0,0,,,0,,,,N,2,D,-,0,,F,A,H,-,C,A,0,Y,-,-,1,0,0,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6464854,-122.2452321,37.80170561,2014,109,0,2,4,8,0,1,A,,,,,,600,2,C,E,A,PARK BL,VAN DYKE AV,50,N,N,6/24/14,109,2/25/14,407,8704,2,5,7,0,0,,0,1,-,N,,0,0,,,0,,,,Y,2,A,-,22107,,N,A,H,-,C,A,0,Y,A,8,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6464866,-122.2667731,37.81147487,2014,109,0,4,4,12,0,1,A,,,,,,1200,2,D,C,A,BROADWAY,W GRAND AV,0,,Y,6/24/14,109,2/20/14,1027,8655,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,A,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6465528,-122.2494533,37.78787926,2014,109,1,2,4,3,0,1,A,,,,,,900,3,C,C,A,RT 880,16TH AV,1400,N,N,11/20/15,9370,3/11/14,710,20253,,1,7,0,1,,2,177,-,Y,ALA,4,880,-,-,29.96,H,-,S,N,2,A,-,22350,,N,A,H,-,A,D,1,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.24603,37.78655
6465589,-122.1835231,37.73175495,2014,109,0,2,4,3,0,1,A,,,,,,1800,2,A,C,A,HUNTER AV,ST ELMO DR,0,,Y,6/21/14,109,2/25/14,1717,8520,2,5,7,0,0,,0,31Z,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6465627,-122.2080732,37.75782488,2014,109,0,5,4,9,0,1,A,,,,,,1200,1,D,C,A,COLISEUM WY,KEVIN CT,0,,Y,6/12/14,109,1/31/14,1120,9130,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,Y,2,A,-,21801,A,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6465647,-122.2348331,37.77335484,2014,109,0,3,4,8,0,1,A,,,,,,2100,1,B,C,A,29TH AV,FORD ST,0,,Y,6/12/14,109,1/8/14,1811,9181,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,M,A,H,-,B,A,0,Y,-,,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6465659,-122.2474631,37.80246495,2014,109,0,7,3,9,0,1,A,,,,,,900,1,A,C,A,ATHOL AV,HADDON RD,0,,Y,6/12/14,109,1/5/14,745,8679,1,5,7,0,0,,0,15X,-,N,,0,0,,,0,,,,Y,2,A,-,21802,A,N,A,H,-,A,A,0,Y,A,1,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6466086,-122.2661399,37.83502195,2014,109,3,5,4,3,0,1,B,,,,,,1200,4,C,C,A,RT 24,45TH ST,100,E,N,1/28/16,9370,4/4/14,1055,20420,,1,7,0,1,,2,25,-,Y,ALA,4,24,-,R,2.52,H,-,W,N,2,A,-,22350,,N,A,H,-,A,D,1,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.26634,37.83382
6466098,-122.1794802,37.73426193,2014,109,0,6,3,8,0,1,A,,,,,,2100,3,A,C,A,EDES AV,CARY AV,20,E,N,6/25/14,109,3/22/14,2047,1,,5,7,0,0,,0,,-,N,,0,0,,,0,,,,Y,2,A,-,22107,,M,A,H,-,D,A,0,Y,A,1,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.17944,37.73439
6466149,-122.2275744,37.84765221,2014,109,3,3,4,8,0,1,A,,,,,,900,4,F,A,A,RT 13,BROADWAY TER,1150,N,N,1/28/16,9370,4/2/14,605,19561,,1,7,0,1,,2,13,-,Y,ALA,4,13,-,R,9.522,R,2,N,Y,1,A,-,22107,,N,B,H,-,B,D,0,Y,D,22,0,0,1,0,0,0,0,0,0,TO,-,OAKLAND,ALAMEDA,CA,-122.22459,37.84875
6466154,0,0,2014,109,1,1,4,7,0,1,A,,,,,,1500,4,B,C,A,RT 80,MANDELA PKWY,100,W,N,7/22/14,9370,4/7/14,1200,14859,,1,7,0,1,,2,8,-,Y,,0,0,,,0,,,,N,2,A,-,21658,A,N,A,H,-,A,D,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.29127,37.82701
6466444,-122.2321031,37.774495,2014,109,1,7,3,8,0,1,B,,,,,,300,3,E,I,A,RT 880,DERBY AV,150,N,N,11/20/15,9370,3/30/14,45,20155,,3,7,0,1,,2,176,-,Y,ALA,4,880,-,-,28.571,R,2,S,Y,1,A,-,22107,,N,A,H,-,C,D,1,Y,A,1,0,1,0,0,0,0,0,0,0,TO,-,OAKLAND,ALAMEDA,CA,-122.23105,37.77393
6466589,-122.1965571,37.75068792,2014,109,0,3,4,3,0,2,A,,,,Y,,1500,3,C,C,A,HEGENBERGER RD,BALDWIN ST,45,N,N,7/7/14,109,3/26/14,1250,8483,2,5,7,0,0,,0,31X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,B,H,-,A,A,0,Y,F,26,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6466593,-122.2984724,37.810301,2014,109,0,3,4,8,0,1,A,Y,,,,,1500,2,B,E,F,WILLOW ST,11TH ST,75,S,N,6/20/14,109,2/12/14,1300,7871,1,5,7,0,0,,0,02X,-,N,,0,0,,,0,,,,N,5,A,-,22107,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6466597,-122.2167723,37.77908511,2014,109,0,5,4,3,0,2,A,,,,,,1500,3,C,C,A,FOOTHILL BL,38TH AV,25,W,N,7/7/14,109,3/14/14,1304,8155,2,5,7,0,0,,0,24X,-,N,,0,0,,,0,,,,N,3,A,-,22350,,F,A,H,-,A,A,0,Y,-,99,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6466605,-122.2736932,37.81145485,2014,109,0,1,4,10,0,1,C,Y,,,Y,,300,3,G,B,B,SAN PABLO AV,CASTRO ST,0,,Y,7/8/14,109,3/3/14,237,9164,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,F,B,H,-,C,A,0,Y,F,21,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6466609,-122.2867231,37.80809484,2014,109,0,3,4,12,0,1,A,,,,,,900,2,B,C,A,12TH ST,ADELINE ST,0,,Y,6/20/14,109,2/19/14,846,8791,1,5,7,0,0,,0,02X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,M,A,H,-,A,A,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6466873,-122.3092573,37.88615924,2014,109,1,3,3,7,0,1,A,,,,,,2100,4,B,C,A,RT 80,BUCHANAN ST,562,W,N,7/17/14,9370,4/2/14,1851,19156,,2,7,0,1,,2,81,-,Y,,0,0,,,0,,,,Y,2,A,-,21658,A,N,A,H,-,A,D,0,Y,A,7,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.30882,37.88598
6466914,-122.2083221,37.82277862,2014,109,3,3,4,8,0,1,A,,,,,,1500,4,E,I,A,RT 13,PARK BL,500,N,N,3/4/15,9370,4/2/14,1425,14859,,2,7,0,1,,2,13,-,Y,,0,0,,,0,,,,Y,1,A,-,22107,,N,A,H,-,A,D,0,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.20921,37.82385
6466999,-122.2346344,37.80439402,2014,109,0,3,4,8,0,1,A,,,,Y,,1800,2,B,C,A,MACARTHUR BL,PARK ST,250,W,N,6/23/14,109,2/12/14,1745,8417,1,5,7,0,0,,0,17X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,N,A,H,-,C,D,0,Y,F,26,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6467003,-122.1995692,37.7651314,2014,109,0,2,4,3,0,1,A,,,,,,1800,2,C,C,A,INTERNATIONAL BL,SEMINARY AV,12,W,N,6/23/14,109,2/25/14,1738,9019,2,5,7,0,0,,0,27X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,M,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6467098,-122.2084332,37.77176493,2014,109,0,7,4,9,0,3,A,,,Y,,,1500,3,D,C,A,48TH AV,BANCROFT AV,0,,Y,7/9/14,109,3/16/14,1303,8155,2,5,7,0,0,,0,27Y,-,N,,0,0,,,0,,,,N,2,A,-,21802,A,N,A,H,-,A,A,0,Y,A,1,0,0,3,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6467102,-122.1640632,37.75118489,2014,109,0,6,4,9,0,1,A,,,,,,1200,3,D,C,A,BANCROFT AV,94TH AV,0,,Y,7/9/14,109,3/8/14,1156,8966,2,5,7,0,0,,0,35X,-,N,,0,0,,,0,,,,Y,2,A,-,21802,A,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468485,0,0,2014,109,0,4,4,21,0,1,A,,,,,,900,1,B,C,A,MOUNTAIN AV,GOLF LINKS RD,300,W,N,6/17/14,109,1/9/14,840,9142,2,5,7,0,0,,0,35X,-,N,,0,0,,,0,,,,N,2,A,-,22106,,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468506,-122.1629631,37.74790485,2014,109,0,2,4,3,0,1,A,,,,,,1200,2,D,C,A,98TH AV,SUNNYSIDE ST,0,,Y,6/20/14,109,2/4/14,945,8483,2,5,7,0,0,,0,34X,-,N,,0,0,,,0,,,,Y,2,A,-,22350,,F,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468511,-122.1676435,37.76585785,2014,109,0,5,4,3,0,1,A,,,,,,1800,3,C,C,A,MACARTHUR BL,PARKER AV,70,E,N,7/8/14,109,3/7/14,1724,9088,2,5,7,0,0,,0,30Y,-,N,,0,0,,,0,,,,Y,3,A,-,22350,,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468529,-122.2311464,37.78923127,2014,109,0,1,4,11,0,1,A,Y,,,,,1800,2,G,B,D,23RD AV,E 22ND ST,108,S,N,6/20/14,109,2/17/14,1525,8198,1,5,7,0,0,,0,21X,-,N,,0,0,,,0,,,,N,2,A,-,21954,A,N,A,H,-,A,A,0,Y,N,60,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468533,-122.2647494,37.80772465,2014,109,0,1,4,8,0,1,A,,Y,,,,1500,2,H,G,A,HARRISON ST,20TH ST,100,S,N,6/20/14,109,2/3/14,1200,9120,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,N,A,H,-,A,D,0,Y,L,4,0,0,1,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468537,-122.1784531,37.76997492,2014,109,0,7,3,12,0,4,A,,,,,,1500,2,D,C,A,FOOTHILL BL,68TH AV,0,,Y,6/20/14,109,2/16/14,1250,9255,2,5,7,0,0,,0,30Y,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,A,A,0,Y,A,1,0,1,3,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468541,-122.2468631,37.80949489,2014,109,0,7,2,0,0,1,C,Y,,,,,2100,2,G,B,B,LAKESHORE AV,MACARTHUR BL,0,,Y,6/24/14,109,2/9/14,1900,8959,1,5,7,0,0,,0,15X,-,N,,0,0,,,0,,,,N,2,D,-,0,,N,B,H,-,C,A,0,Y,-,-,1,0,0,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468545,-122.2642489,37.81561998,2014,109,0,7,2,0,0,1,B,Y,,,,,2100,2,G,B,B,BROADWAY,27TH ST,10,N,N,6/24/14,109,2/2/14,1900,9190,1,5,7,0,0,,0,08X,-,N,,0,0,,,0,,,,N,2,D,-,0,,N,A,H,-,C,A,0,Y,-,-,1,0,0,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468549,-122.1903631,37.75646494,2014,109,0,7,3,12,0,4,A,,,,,,300,1,D,C,A,HEGENBERGER RD,HAMILTON ST,0,,Y,6/20/14,109,1/19/14,235,9139,2,5,7,0,0,,0,26Y,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,C,A,0,Y,A,1,0,2,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6468553,-122.1801402,37.76857313,2014,109,0,7,2,11,0,1,A,Y,,,,,2100,2,G,B,D,BANCROFT AV,68TH AV,15,E,N,6/20/14,109,2/16/14,1914,8576,2,5,7,0,0,,0,30Y,-,N,,0,0,,,0,,,,N,2,A,-,21954,A,F,A,H,-,C,D,0,Y,N,60,1,0,0,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6469135,-122.3121232,37.80861495,2014,109,0,2,4,12,0,1,B,,,,Y,,900,2,D,C,A,7TH ST,MIDDLE HARBOR RD,0,,Y,7/2/14,109,2/11/14,637,8444,1,5,7,0,0,,0,02Y,-,N,,0,0,,,0,,,,Y,2,A,-,21453,A,N,A,H,-,A,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6469394,-122.2529531,37.82601492,2014,109,0,3,4,10,0,1,A,Y,,,,,1800,1,G,B,B,PIEDMONT AV,GLEN AV,0,,Y,6/19/14,109,1/22/14,1615,8347,1,5,7,0,0,,0,09X,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6469398,-122.2760031,37.8086649,2014,109,0,2,4,3,0,1,A,,,,,,1500,1,C,C,A,CASTRO ST,17TH ST,0,,Y,6/20/14,109,1/7/14,1230,8235,1,5,7,0,0,,0,04X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6469438,-122.2053152,37.75501266,2014,109,0,2,3,3,0,2,A,,,,,,1500,1,C,C,A,COLISEUM WY,66TH AV,30,E,N,6/20/14,109,1/14/14,1234,9025,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,8,0,1,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6469697,-122.2532031,37.79360491,2014,109,0,6,4,3,0,2,A,,,,,,1500,4,C,C,A,12TH AV,7TH AV,0,,Y,7/22/14,109,4/5/14,1228,7766,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,Y,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6470126,-122.2841534,37.80594678,2014,109,0,1,4,3,0,2,A,,,,,,2100,4,C,C,A,10TH ST,FILBERT ST,30,W,N,6/30/15,109,4/14/14,1859,8444,1,5,7,0,0,,0,02X,-,N,,0,0,,,0,,,,Y,3,A,-,22350,,M,A,H,-,A,D,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6472622,-122.2191199,37.78210538,2014,109,0,4,4,11,0,1,B,Y,,,,,2100,2,G,B,D,FOOTHILL BL,35TH AV,34,E,N,6/27/14,109,2/20/14,1830,8532,2,5,7,0,0,,0,23,-,N,,0,0,,,0,,,,N,2,A,-,21954,A,N,A,H,-,C,A,0,Y,N,60,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6472626,-122.2188231,37.76698495,2014,109,0,6,4,9,0,1,A,,,,Y,,1200,2,D,C,A,COLISEUM WY,45TH AV,0,,Y,6/26/14,109,2/22/14,910,9130,2,5,7,0,0,,0,26,-,N,,0,0,,,0,,,,N,2,A,-,21802,A,N,A,H,-,A,A,0,Y,F,26,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6472717,-122.2813832,37.8023049,2014,109,0,2,4,12,0,1,A,,,,Y,,1200,4,D,C,A,BRUSH ST,7TH ST,0,,Y,7/21/14,109,4/22/14,1051,9201,1,5,7,0,0,,0,01X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,F,A,H,-,A,A,0,Y,F,25,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6472935,0,0,2014,109,1,5,4,8,0,1,B,,,,Y,,1500,4,E,I,A,RT 880,ADELINE ST,200,N,N,7/22/14,9370,4/25/14,1340,19801,,1,7,0,1,,2,177,C,Y,,0,0,,,0,,,,Y,2,A,-,22107,,N,B,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.28932,37.80281
6472939,-122.2100378,37.82515127,2014,109,3,5,3,3,0,1,B,,,Y,,,1800,4,C,C,A,RT 13,LA SALLE AV,350,S,N,1/28/16,9370,4/25/14,1612,20447,,2,7,0,1,,2,13,-,Y,ALA,4,13,-,-,7.69,H,-,N,Y,2,A,-,22350,,N,B,H,-,A,D,1,Y,C,2,0,1,0,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,-122.21677,37.83274
6472943,-122.1883967,37.73132883,2014,109,1,1,3,3,0,1,A,,,,,,900,4,C,C,A,RT 880,98TH AV,165,S,N,7/11/14,9370,4/28/14,700,20394,,1,7,0,1,,2,176,-,Y,,0,0,,,0,,,,Y,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,1,0,0,0,0,0,0,0,FR,-,OAKLAND,ALAMEDA,CA,-122.11161,37.43531
6472955,-122.2383004,37.77984409,2014,109,1,2,4,7,0,2,B,,,,Y,,900,4,B,C,A,RT 880,23RD AV,800,N,N,7/22/14,9370,4/22/14,640,20253,,1,7,0,1,,2,177,-,Y,,0,0,,,0,,,,Y,3,A,-,21658,A,N,A,H,-,B,D,0,Y,D,22,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.23869,37.78171
6473523,-122.2692531,37.80271494,2014,109,0,3,3,12,0,2,C,,,,,,2100,2,D,C,A,WEBSTER ST,13TH ST,0,,Y,7/18/14,109,2/26/14,1810,9252,1,5,7,0,0,,0,03X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,B,H,-,C,A,0,Y,J,48,0,1,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6473772,-122.2384431,37.78752486,2014,109,0,5,4,9,0,1,A,,,,,,1500,3,D,C,A,FOOTHILL BL,20TH AV,0,,Y,8/6/14,109,3/28/14,1331,8606,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,Y,2,A,-,21802,A,N,A,H,-,A,A,0,Y,A,8,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6475171,-122.2190531,37.77433485,2014,109,0,6,4,8,0,2,C,,,,,,1500,2,C,C,A,INTERNATIONAL BL,39TH AV,0,,Y,6/25/14,109,2/8/14,1400,8973,2,5,7,0,0,,0,23X,-,N,,0,0,,,0,,,,N,3,A,-,22107,,N,B,H,-,A,D,0,Y,A,7,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6475175,-122.2340578,37.78357199,2014,109,0,2,4,8,0,1,A,,,,,,2100,2,H,E,A,E 15TH ST,MILLER ST,20,E,N,6/25/14,109,2/18/14,2021,8684,1,5,7,0,0,,0,20X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,N,A,H,-,C,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6475179,-122.2489166,37.78984484,2014,109,0,7,4,5,0,1,A,,Y,,,,1200,2,D,G,A,E 12TH ST,12TH AV,45,E,N,6/25/14,109,2/16/14,1017,8513,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,N,2,A,-,21460,A,N,A,H,-,A,D,0,Y,L,4,0,0,1,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6475191,-122.2355592,37.77264756,2014,109,0,4,4,3,0,2,C,,,,,,1200,2,E,I,A,29TH AV,GLASCOCK ST,75,S,N,6/25/14,109,2/6/14,933,8270,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,Y,3,A,-,22350,,N,B,H,-,A,D,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6475195,-122.2554231,37.7986449,2014,109,0,5,4,9,0,3,C,,,,,,1500,2,D,C,A,E 15TH ST,2ND AV,0,,Y,6/25/14,109,2/7/14,1200,8337,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,Y,2,A,-,21801,A,N,B,H,-,A,D,0,Y,A,1,0,0,3,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6475199,-122.2253577,37.78434719,2014,109,0,3,4,3,0,1,A,,,,,,1500,2,C,C,A,FOOTHILL BL,28TH AV,45,E,N,6/25/14,109,2/19/14,1400,8961,1,5,7,0,0,,0,20X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,M,A,H,-,A,D,0,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6475226,-122.2710731,37.81684486,2014,109,0,6,3,12,0,1,A,,,,,,600,3,D,C,A,NORTHGATE AV,27TH ST,0,,Y,7/7/14,109,3/8/14,300,9127,1,5,7,0,0,,0,08X,-,N,,0,0,,,0,,,,Y,2,A,-,21453,A,N,A,H,-,C,A,0,Y,A,7,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
